"ISIC_unique_code","ISIC_section","ISIC_division","ISIC_group","ISIC_class","ISIC_level_used","Ecosystem_Service","loss","cost","score","rating","ISIC_cat"
"F_42_429","Construction","Civil engineering","Construction of other civil engineering projects","Construction of other civil engineering projects","Group","Air_filt",NA,NA,2,"VL","Construction"
"F_42_429","Construction","Civil engineering","Construction of other civil engineering projects","Construction of other civil engineering projects","Group","Flood_mitig",NA,NA,5,"H","Construction"
"F_42_429","Construction","Civil engineering","Construction of other civil engineering projects","Construction of other civil engineering projects","Group","Climate_global",NA,NA,4,"M","Construction"
"F_42_429","Construction","Civil engineering","Construction of other civil engineering projects","Construction of other civil engineering projects","Group","Water_supply",NA,NA,4,"M","Construction"
"F_42_429","Construction","Civil engineering","Construction of other civil engineering projects","Construction of other civil engineering projects","Group","Noise_atten",NA,NA,2,"VL","Construction"
"F_42_429","Construction","Civil engineering","Construction of other civil engineering projects","Construction of other civil engineering projects","Group","Other_sens_med",NA,NA,NA,"VL","Construction"
"F_42_429","Construction","Civil engineering","Construction of other civil engineering projects","Construction of other civil engineering projects","Group","Climate_local",NA,NA,3,"L","Construction"
"F_42_429","Construction","Civil engineering","Construction of other civil engineering projects","Construction of other civil engineering projects","Group","Storm_mitig",NA,NA,5,"H","Construction"
"F_42_429","Construction","Civil engineering","Construction of other civil engineering projects","Construction of other civil engineering projects","Group","Water_flow_reg",NA,NA,8,"M","Construction"
"F_42_429","Construction","Civil engineering","Construction of other civil engineering projects","Construction of other civil engineering projects","Group","Rain_reg",NA,NA,6,"VH","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Soil_ret",NA,NA,5,"H","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Water_purif",NA,NA,4,"M","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Other_atmo_dilution",NA,NA,3,"L","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Air_filt",NA,NA,2,"VL","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Flood_mitig",NA,NA,5,"H","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Climate_global",NA,NA,4,"M","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Water_supply",NA,NA,4,"M","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Noise_atten",NA,NA,2,"VL","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Other_sens_med",NA,NA,NA,"VL","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Climate_local",NA,NA,3,"L","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Storm_mitig",NA,NA,5,"H","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Water_flow_reg",NA,NA,8,"M","Construction"
"F_42_421","Construction","Civil engineering","Construction of roads and railways","Construction of roads and railways","Group","Rain_reg",NA,NA,6,"VH","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Soil_ret",NA,NA,5,"H","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Water_purif",NA,NA,4,"M","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Other_atmo_dilution",NA,NA,3,"L","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Air_filt",NA,NA,2,"VL","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Flood_mitig",NA,NA,4,"M","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Climate_global",NA,NA,4,"M","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Water_supply",NA,NA,4,"M","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Noise_atten",NA,NA,2,"VL","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Other_sens_med",NA,NA,NA,"VL","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Climate_local",NA,NA,3,"L","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Storm_mitig",NA,NA,4,"M","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Water_flow_reg",NA,NA,7,"M","Construction"
"F_42_422","Construction","Civil engineering","Construction of utility projects","Construction of utility projects","Group","Rain_reg",NA,NA,6,"VH","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Soil_ret",NA,NA,4,"M","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Water_purif",NA,NA,4,"M","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Other_atmo_dilution",NA,NA,3,"L","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Air_filt",NA,NA,2,"VL","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Flood_mitig",NA,NA,3,"L","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Climate_global",NA,NA,4,"M","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Water_supply",NA,NA,3,"L","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Noise_atten",NA,NA,2,"VL","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Other_sens_med",NA,NA,NA,"VL","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Climate_local",NA,NA,3,"L","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Storm_mitig",NA,NA,3,"L","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Water_flow_reg",NA,NA,6,"L","Construction"
"F_43_431","Construction","Specialized construction activities","Demolition and site preparation","Demolition and site preparation","Group","Rain_reg",NA,NA,6,"VH","Construction"
"F_43_432","Construction","Specialized construction activities","Electrical, plumbing and other construction installation activities","Electrical, plumbing and other construction installation activities","Group","Soil_ret",NA,NA,4,"M","Construction"
"F_43_432","Construction","Specialized construction activities","Electrical, plumbing and other construction installation activities","Electrical, plumbing and other construction installation activities","Group","Water_purif",NA,NA,4,"M","Construction"
"F_43_432","Construction","Specialized construction activities","Electrical, plumbing and other construction installation activities","Electrical, plumbing and other construction installation activities","Group","Air_filt",NA,NA,2,"VL","Construction"
"F_43_432","Construction","Specialized construction activities","Electrical, plumbing and other construction installation activities","Electrical, plumbing and other construction installation activities","Group","Flood_mitig",NA,NA,4,"M","Construction"
"F_43_432","Construction","Specialized construction activities","Electrical, plumbing and other construction installation activities","Electrical, plumbing and other construction installation activities","Group","Climate_global",NA,NA,2,"VL","Construction"
"F_43_432","Construction","Specialized construction activities","Electrical, plumbing and other construction installation activities","Electrical, plumbing and other construction installation activities","Group","Water_supply",NA,NA,3,"L","Construction"
"F_43_432","Construction","Specialized construction activities","Electrical, plumbing and other construction installation activities","Electrical, plumbing and other construction installation activities","Group","Noise_atten",NA,NA,2,"VL","Construction"
"F_43_432","Construction","Specialized construction activities","Electrical, plumbing and other construction installation activities","Electrical, plumbing and other construction installation activities","Group","Other_sens_med",NA,NA,NA,"VL","Construction"
"F_43_432","Construction","Specialized construction activities","Electrical, plumbing and other construction installation activities","Electrical, plumbing and other construction installation activities","Group","Climate_local",NA,NA,3,"L","Construction"
"F_43_432","Construction","Specialized construction activities","Electrical, plumbing and other construction installation activities","Electrical, plumbing and other construction installation activities","Group","Storm_mitig",NA,NA,4,"M","Construction"
"F_43_432","Construction","Specialized construction activities","Electrical, plumbing and other construction installation activities","Electrical, plumbing and other construction installation activities","Group","Water_flow_reg",NA,NA,7,"M","Construction"
"F_43_432","Construction","Specialized construction activities","Electrical, plumbing and other construction installation activities","Electrical, plumbing and other construction installation activities","Group","Rain_reg",NA,NA,6,"VH","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Waste_rem",NA,NA,2,"VL","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Soil_ret",NA,NA,4,"M","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Water_purif",NA,NA,4,"M","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Other_atmo_dilution",NA,NA,2,"VL","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Air_filt",NA,NA,2,"VL","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Flood_mitig",NA,NA,4,"M","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Climate_global",NA,NA,2,"VL","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Water_supply",NA,NA,4,"M","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Noise_atten",NA,NA,2,"VL","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Other_sens_med",NA,NA,NA,"VL","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Climate_local",NA,NA,3,"L","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Storm_mitig",NA,NA,4,"M","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Water_flow_reg",NA,NA,7,"M","Construction"
"F_43_439","Construction","Specialized construction activities","Other specialized construction activities","Other specialized construction activities","Group","Rain_reg",NA,NA,6,"VH","Construction"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","Other_prov",NA,NA,4,"M","Transport"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","Soil_ret",NA,NA,3,"L","Transport"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","Other_atmo_dilution",NA,NA,2,"VL","Transport"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","Air_filt",NA,NA,2,"VL","Transport"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","Flood_mitig",NA,NA,4,"M","Transport"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","Climate_global",NA,NA,4,"M","Transport"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","Water_supply",NA,NA,2,"VL","Transport"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","Noise_atten",NA,NA,2,"VL","Transport"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","Climate_local",NA,NA,3,"L","Transport"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","Storm_mitig",NA,NA,4,"M","Transport"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","Water_flow_reg",NA,NA,6,"L","Transport"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","Rain_reg",NA,NA,4,"M","Transport"
"H_49_492","Transportation and storage","Land transport and transport via pipelines","Other land transport","Other land transport","Group","V_amenity",NA,NA,NA,"VH","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","Soil_ret",NA,NA,3,"L","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","Other_atmo_dilution",NA,NA,2,"VL","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","Bio_control",NA,NA,2,"VL","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","Air_filt",NA,NA,2,"VL","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","Flood_mitig",NA,NA,2,"VL","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","Climate_global",NA,NA,4,"M","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","Water_supply",NA,NA,2,"VL","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","Noise_atten",NA,NA,2,"VL","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","Climate_local",NA,NA,3,"L","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","Storm_mitig",NA,NA,3,"L","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","Water_flow_reg",NA,NA,5,"L","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","Rain_reg",NA,NA,6,"VH","Transport"
"H_51_511","Transportation and storage","Air transport","Passenger air transport","Passenger air transport","Group","V_amenity",NA,NA,NA,"VH","Transport"
"H_53_531","Transportation and storage","Postal and courier activities","Postal activities","Postal activities","Group","Soil_ret",NA,NA,2,"VL","Transport"
"H_53_531","Transportation and storage","Postal and courier activities","Postal activities","Postal activities","Group","Flood_mitig",NA,NA,2,"VL","Transport"
"H_53_531","Transportation and storage","Postal and courier activities","Postal activities","Postal activities","Group","Climate_global",NA,NA,4,"M","Transport"
"H_53_531","Transportation and storage","Postal and courier activities","Postal activities","Postal activities","Group","Water_supply",NA,NA,2,"VL","Transport"
"H_53_531","Transportation and storage","Postal and courier activities","Postal activities","Postal activities","Group","Climate_local",NA,NA,3,"L","Transport"
"H_53_531","Transportation and storage","Postal and courier activities","Postal activities","Postal activities","Group","Storm_mitig",NA,NA,3,"L","Transport"
"H_53_531","Transportation and storage","Postal and courier activities","Postal activities","Postal activities","Group","Water_flow_reg",NA,NA,4,"VL","Transport"
"H_53_531","Transportation and storage","Postal and courier activities","Postal activities","Postal activities","Group","Rain_reg",NA,NA,4,"M","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Soil_ret",NA,NA,3,"L","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Water_purif",NA,NA,4,"M","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Other_atmo_dilution",NA,NA,2,"VL","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Bio_control",NA,NA,2,"VL","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Air_filt",NA,NA,2,"VL","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Flood_mitig",NA,NA,5,"H","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Climate_global",NA,NA,4,"M","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Water_supply",NA,NA,3,"L","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Climate_local",NA,NA,3,"L","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Storm_mitig",NA,NA,5,"H","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Water_flow_reg",NA,NA,8,"M","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Rain_reg",NA,NA,4,"M","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","Rec",NA,NA,NA,"VH","Transport"
"H_50_501","Transportation and storage","Water transport","Sea and coastal water transport","Sea and coastal water transport","Group","V_amenity",NA,NA,NA,"VH","Transport"
"H_52_521","Transportation and storage","Warehousing and support activities for transportation","Warehousing and storage","Warehousing and storage","Group","Soil_ret",NA,NA,4,"M","Transport"
"H_52_521","Transportation and storage","Warehousing and support activities for transportation","Warehousing and storage","Warehousing and storage","Group","Bio_control",NA,NA,2,"VL","Transport"
"H_52_521","Transportation and storage","Warehousing and support activities for transportation","Warehousing and storage","Warehousing and storage","Group","Air_filt",NA,NA,2,"VL","Transport"
"H_52_521","Transportation and storage","Warehousing and support activities for transportation","Warehousing and storage","Warehousing and storage","Group","Flood_mitig",NA,NA,2,"VL","Transport"
"H_52_521","Transportation and storage","Warehousing and support activities for transportation","Warehousing and storage","Warehousing and storage","Group","Climate_global",NA,NA,2,"VL","Transport"
"H_52_521","Transportation and storage","Warehousing and support activities for transportation","Warehousing and storage","Warehousing and storage","Group","Water_supply",NA,NA,2,"VL","Transport"
"H_52_521","Transportation and storage","Warehousing and support activities for transportation","Warehousing and storage","Warehousing and storage","Group","Climate_local",NA,NA,3,"L","Transport"
"H_52_521","Transportation and storage","Warehousing and support activities for transportation","Warehousing and storage","Warehousing and storage","Group","Storm_mitig",NA,NA,3,"L","Transport"
"H_52_521","Transportation and storage","Warehousing and support activities for transportation","Warehousing and storage","Warehousing and storage","Group","Water_flow_reg",NA,NA,4,"VL","Transport"
"H_52_521","Transportation and storage","Warehousing and support activities for transportation","Warehousing and storage","Warehousing and storage","Group","Rain_reg",NA,NA,2,"VL","Transport"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Soil_ret",NA,NA,3,"L","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Water_purif",NA,NA,6,"VH","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Bio_control",NA,NA,2,"VL","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Air_filt",NA,NA,2,"VL","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Flood_mitig",NA,NA,2,"VL","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Climate_global",NA,NA,4,"M","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Water_supply",NA,NA,4,"M","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Climate_local",NA,NA,3,"L","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Storm_mitig",NA,NA,3,"L","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Water_flow_reg",NA,NA,6,"L","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Rain_reg",NA,NA,2,"VL","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Rec",NA,NA,NA,"VH","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","V_amenity",NA,NA,NA,"VH","Services"
"I_56_563","Accommodation and food service activities","Food and beverage service activities","Beverage serving activities","Beverage serving activities","Group","Spirit_art",NA,NA,NA,"VH","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Biomass",NA,NA,2,"VL","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Waste_rem",NA,NA,4,"M","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Soil_ret",NA,NA,5,"H","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Water_purif",NA,NA,6,"VH","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Bio_control",NA,NA,3,"L","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Air_filt",NA,NA,5,"H","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Flood_mitig",NA,NA,5,"H","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Climate_global",NA,NA,5,"H","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Water_supply",NA,NA,3,"L","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Noise_atten",NA,NA,4,"M","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Other_sens_med",NA,NA,NA,"M","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Climate_local",NA,NA,3,"L","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Storm_mitig",NA,NA,5,"H","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Water_flow_reg",NA,NA,8,"M","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Rain_reg",NA,NA,6,"VH","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","Rec",NA,NA,NA,"VH","Services"
"I_55_552","Accommodation and food service activities","Accommodation","Camping grounds, recreational vehicle parks and trailer parks","Camping grounds, recreational vehicle parks and trailer parks","Group","V_amenity",NA,NA,NA,"VH","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Soil_ret",NA,NA,3,"L","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Water_purif",NA,NA,6,"VH","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Bio_control",NA,NA,2,"VL","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Air_filt",NA,NA,2,"VL","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Flood_mitig",NA,NA,2,"VL","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Climate_global",NA,NA,4,"M","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Water_supply",NA,NA,4,"M","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Climate_local",NA,NA,3,"L","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Storm_mitig",NA,NA,2,"VL","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Water_flow_reg",NA,NA,6,"L","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Rain_reg",NA,NA,2,"VL","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Rec",NA,NA,NA,"VH","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","V_amenity",NA,NA,NA,"VH","Services"
"I_56_562","Accommodation and food service activities","Food and beverage service activities","Event catering and other food service activities","Event catering and other food service activities","Group","Spirit_art",NA,NA,NA,"VH","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Soil_ret",NA,NA,3,"L","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Water_purif",NA,NA,6,"VH","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Bio_control",NA,NA,2,"VL","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Air_filt",NA,NA,2,"VL","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Flood_mitig",NA,NA,2,"VL","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Climate_global",NA,NA,2,"VL","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Water_supply",NA,NA,3,"L","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Noise_atten",NA,NA,4,"M","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Other_sens_med",NA,NA,NA,"M","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Climate_local",NA,NA,3,"L","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Storm_mitig",NA,NA,3,"L","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Water_flow_reg",NA,NA,5,"L","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Rain_reg",NA,NA,2,"VL","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","Rec",NA,NA,NA,"VH","Services"
"I_55_559","Accommodation and food service activities","Accommodation","Other accommodation","Other accommodation","Group","V_amenity",NA,NA,NA,"VH","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Soil_ret",NA,NA,3,"L","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Water_purif",NA,NA,6,"VH","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Bio_control",NA,NA,2,"VL","Services"
